sc_point_gid,latitude,longitude,country,state,county,timezone,area_developable_sq_km,capacity_ac_mw,dist_spur_km,capacity_density
52120,36.6293877634439,-114.42837539689,United States,Nevada,Clark,-8,0.83722502746582,2.81826306995409,12.8157272657703,3.366195440292361
52121,36.6482793849724,-114.294676205037,United States,Nevada,Clark,-8,1.37757595825195,4.59643941010702,18.1971817973109,3.336614131927497
52126,36.7406872340826,-113.625083660131,United States,Arizona,Mohave,-7,37.220291015625,128.202203112351,26.9260843995171,3.4444169998169
52127,36.7587580871862,-113.490949162773,United States,Arizona,Mohave,-7,23.6216151123047,82.0795798035893,23.0688766056529,3.47476577758789
52128,36.7766918155873,-113.356743786651,United States,Arizona,Mohave,-7,4.35931182861328,15.0154010581401,16.7470389438122,3.4444429874420286
52129,36.7944883264758,-113.222468013932,United States,Arizona,Mohave,-7,46.03021171875,149.994442829163,11.0402142802481,3.258608579635624
52130,36.8121475275999,-113.088122328425,United States,Arizona,Mohave,-7,36.1430266113281,111.127804836782,6.17116882454314,3.074667930603019
52131,36.8296693272693,-112.953707215563,United States,Arizona,Mohave,-7,73.6759072265625,203.860547282361,0.667279220613579,2.766990661621101
52132,36.8470536343596,-112.819223162398,United States,Arizona,Mohave,-7,99.3246521484375,264.987395443703,5.01286363288515,2.6678915023803746
52133,36.8643003583157,-112.684670657591,United States,Arizona,Mohave,-7,106.4034984375,281.071385808054,7.20639610306789,2.6415615081787145
52134,36.8814094091555,-112.550050191405,United States,Arizona,Coconino,-7,74.383344140625,196.268378934599,4.77374675043083,2.6386065483093226
52135,36.8983806974735,-112.415362255695,United States,Arizona,Coconino,-7,22.6148400878906,58.7230160222607,2.51735064736294,2.5966584682464626
52136,36.9152141344446,-112.280607343897,United States,Arizona,Coconino,-7,3.00020386047363,7.57911229935071,5.19551298552221,2.526199102401737
52137,36.9319096318278,-112.145785951022,United States,Arizona,Coconino,-7,23.4265684570312,58.1178577720278,9.8457272657703,2.480852365493779
52138,36.9484671019697,-112.010898573645,United States,Arizona,Coconino,-7,3.26743192749023,8.05689222635167,21.1005714139949,2.465817928314211
52139,36.964886457808,-111.875945709895,United States,Utah,Kane,-7,4.41817229003906,10.751438154826,24.793220766632,2.4334583282470748
52140,36.9811676128756,-111.740927859447,United States,Utah,Kane,-7,3.93930008239746,9.49128757707672,5.65830519165799,2.4093842506408696
52158,37.2505011522016,-109.300072448303,United States,Utah,San Juan,-7,1.82502000274658,4.28381733428015,23.9225519293344,2.347271442413333
52159,37.2641408805666,-109.163916772449,United States,Utah,San Juan,-7,52.8215396484375,125.229382727525,12.7486623254048,2.3708014488220126
52160,37.2776408090835,-109.027706412659,United States,Colorado,Montezuma,-7,26.5897450195313,63.5460130064698,7.2719090885901,2.3898692131042454
52161,37.2910008645701,-108.891441898732,United States,Colorado,Montezuma,-7,37.3266905273438,93.2322979333322,8.64484414822461,2.4977381229400595
52162,37.304220974513,-108.755123761785,United States,Colorado,Montezuma,-7,32.1846835693359,83.8088268800283,4.0319090885901,2.603997230529789
52163,37.3173010670704,-108.618752534238,United States,Colorado,Montezuma,-7,36.1958585449219,95.4197190133459,2.3219090885901,2.6362054347991926
52164,37.3302410710753,-108.482328749806,United States,Colorado,Montezuma,-7,47.1410903320313,126.75075409002,7.04933116270241,2.688753128051766
52165,37.3430409160385,-108.345852943485,United States,Colorado,Montezuma,-7,43.9693391601562,122.07433861523,4.54102597104441,2.7763514518737726
52166,37.3557005321514,-108.209325651542,United States,Colorado,Montezuma,-7,20.7820806152344,60.0879770937907,0.18,2.891335964202878
52167,37.3682198502895,-108.072747411505,United States,Colorado,La Plata,-7,3.86955895385742,12.1056143687305,5.50918830920368,3.1284222602844336
52168,37.3805988020148,-107.936118762146,United States,Colorado,La Plata,-7,3.81292198791504,13.7922037499495,13.824915574974,3.6172268390655624
52169,37.3928373195794,-107.799440243475,United States,Colorado,La Plata,-7,0.80835295715332,3.12538773826379,5.02830519165799,3.866365194320677
52170,37.4049353359275,-107.662712396724,United States,Colorado,La Plata,-7,2.22102009887695,9.64530024623365,9.60661038331598,4.342734336853033
52171,37.4168927846992,-107.525935764337,United States,Colorado,La Plata,-7,1.65864605712891,7.4113508905686,14.1668246635641,4.468313694000233
52173,37.4403857175679,-107.25223831842101,United States,Colorado,Hinsdale,-7,4.21272872314453,19.5897313364892,25.399831149948,4.650128841400148
52174,37.4519210724479,-107.115318595729,United States,Colorado,Hinsdale,-7,5.61356103515625,26.1759741411733,22.0069675170628,4.662989139556885
52175,37.4633156013233,-106.978352269053,United States,Colorado,Mineral,-7,0.0382320021629333,0.181183676384147,29.4535779003788,4.739058017730713
52176,37.4745692413538,-106.841339886715,United States,Colorado,Mineral,-7,0.736092011260986,3.48908403780751,36.2419545187862,4.740010738372806
52180,37.5181736812107,-106.292840806731,United States,Colorado,Rio Grande,-7,11.8009623779297,45.0152278916582,22.0299025766973,3.814538717269891
52181,37.5287219594381,-106.155606410298,United States,Colorado,Rio Grande,-7,20.7742238525391,72.5289261154233,13.9894740162011,3.4912941455840985
52182,37.5391289868307,-106.018329271595,United States,Colorado,Alamosa,-7,22.1016884765625,62.205014582597,1.17,2.8144915103912376
52183,37.54939470559,-105.88100994665,United States,Colorado,Alamosa,-7,69.8654979492188,195.3115675293,6.56095454429505,2.795536756515508
52184,37.5595190586477,-105.743648992538,United States,Colorado,Alamosa,-7,25.6465538085937,75.7477211959909,18.5501428534987,2.9535243511200013
52185,37.5695019896688,-105.606246967372,United States,Colorado,Alamosa,-7,8.84938447265625,29.5997798194356,29.2415973850393,3.3448405265808128
52187,37.589043363940696,-105.331321941438,United States,Colorado,Costilla,-7,1.40898595275879,5.5390953090748,16.9594740162011,3.9312636852264347
52188,37.5986016982084,-105.193800061965,United States,Colorado,Huerfano,-7,4.00914008789063,16.6161937271731,10.5977077811098,4.144577980041488
52189,37.6080183924783,-105.056239354,United States,Colorado,Huerfano,-7,61.8686147460938,273.73042792747,9.82124025129251,4.424382686614986
52190,37.6172933941168,-104.918640380646,United States,Colorado,Huerfano,-7,80.9839423828125,333.790109753057,10.9001428534987,4.121682643890382
52191,37.6264266512378,-104.781003705964,United States,Colorado,Huerfano,-7,76.567433203125,275.193074384664,1.67911688245431,3.594126939773558
52192,37.6354181127046,-104.643329894958,United States,Colorado,Huerfano,-7,109.882946777344,360.300659496663,10.3638896039296,3.2789497375488192
52193,37.6442677281326,-104.505619513567,United States,Colorado,Las Animas,-7,115.331399121094,345.290902801104,20.8539610306789,2.9939019680023167
52194,37.6529754478915,-104.367873128645,United States,Colorado,Las Animas,-7,85.059080859375,254.263704499943,22.2705714139949,2.9892599582672155
52195,37.6615412231069,-104.230091307952,United States,Colorado,Las Animas,-7,89.2373994140625,256.801365877792,21.7757986925197,2.877732515335089
52196,37.6699650056632,-104.092274620139,United States,Colorado,Las Animas,-7,84.1237998046875,225.605383123505,22.9687337521542,2.6818258762359655
52197,37.6782467482054,-103.954423634733,United States,Colorado,Otero,-7,51.56428359375,131.628062875647,29.216655813512,2.5526983737945574
52198,37.686386404141,-103.816538922127,United States,Colorado,Otero,-7,61.2452548828125,152.427704413067,25.0744610179245,2.4888083934783882
52199,37.6943839276423,-103.678621053562,United States,Colorado,Otero,-7,39.0248468261719,94.8950077030763,20.8874935008617,2.4316561222076403
52200,37.7022392736486,-103.540670601116,United States,Colorado,Otero,-7,65.0939453613281,156.109434981258,22.7887337521542,2.398217439651486
52201,37.7099523978678,-103.40268813769,United States,Colorado,Otero,-7,18.1259272705078,42.7182879453197,28.9684934753528,2.3567504882812513
52352,37.2346574820011,-82.5435614998804,United States,Kentucky,Pike,-5,5.25409189453125,12.9532927444768,0.09,2.465372323989861
52353,37.2207175833375,-82.4075251226501,Unknown,Unknown,Unknown,-5,10.5523916748047,27.9867108662968,4.60014285349873,2.652167558670037
52354,37.2066381196039,-82.271545088934,Unknown,Unknown,Unknown,-5,8.68596262207031,24.4324797616158,5.12470129472589,2.812869548797608
52355,37.1924191667227,-82.1356219229498,Unknown,Unknown,Unknown,-5,9.9608484375,25.7258406527985,10.1902857069975,2.5826957225799574
52356,37.1780608012687,-81.9997561475416,Unknown,Unknown,Unknown,-5,4.51174498901367,11.0244781134387,3.55102597104441,2.443506479263316
52357,37.1635631004657,-81.8639482841692,United States,Virginia,Tazewell,-5,11.4307294921875,29.0413562735086,4.65286363288515,2.5406389236450173
52358,37.1489261421834,-81.7281988528968,United States,Virginia,Tazewell,-5,10.9662213867187,27.5225435050406,16.4360129727678,2.509756326675424
52359,37.1341500049339,-81.592508372383,United States,Virginia,Tazewell,-5,1.28105104064941,3.0685600861561,2.66646752981726,2.3953456878662216
52451,35.4435393808431,-120.845211905383,United States,California,San Luis Obispo,-8,8.0856984375,26.5207513542574,5.92565583902093,3.27995800971985
52452,35.4689649628302,-120.715831181369,United States,California,San Luis Obispo,-8,8.83077286376953,29.6669324048054,3.02646752981726,3.3594944477081348
52453,35.4942595936677,-120.586355093784,United States,California,San Luis Obispo,-8,44.5776301757812,151.964446869394,11.3922662223369,3.4089844226837234
52454,35.5194227042529,-120.456786338986,United States,California,San Luis Obispo,-8,58.0291237792969,189.522082503181,20.5952012819714,3.2659821510314955
52455,35.5444544212208,-120.327124059636,United States,California,San Luis Obispo,-8,72.0871048828125,216.721545593679,21.1548441482246,3.006384372711176
52456,35.5693546285436,-120.1973686401,United States,California,San Luis Obispo,-8,48.265273828125,132.547054183258,25.0696168696999,2.7462198734283487
52457,35.5941232105344,-120.06752046669,United States,California,Kern,-8,52.7680630371094,133.698755275666,26.7268960903134,2.533705949783332
52458,35.618760051852,-119.937579927664,United States,California,Kern,-8,7.65880213623047,18.0538298357722,20.3677792078591,2.3572654724121103
52487,36.2754162211949,-116.130939400509,Unknown,Unknown,Unknown,-8,0.0648,0.255423611068726,12.4184480451567,3.9417223930358958
52488,36.2960490941748,-115.998417901394,Unknown,Unknown,Unknown,-8,1.91553283081055,7.59843556730434,0.27,3.9667477607726997
52489,36.3165468451228,-115.86581701274,United States,Nevada,Clark,-8,0.091583997631073,0.368128539824849,17.584175310927,4.019572734832758
52493,36.3971845941676,-115.334628548864,United States,Nevada,Clark,-8,1.1430629379272499,4.22927078857964,5.80102597104441,3.6999456882476682
52496,36.456239171017,-114.935425737658,United States,Nevada,Clark,-8,5.14123176269531,18.1187839453236,5.93470129472588,3.5242106914520344
52497,36.4756523116551,-114.802206007845,United States,Nevada,Clark,-8,3.39001215820313,11.6633635734052,2.82462986797652,3.440507888793928
52498,36.4949294291816,-114.668910983471,United States,Nevada,Clark,-8,0.504467959213257,1.73317143062635,14.7919805153395,3.4356422424316446
52499,36.5140704259904,-114.535541128198,United States,Nevada,Clark,-8,0.258300003433228,0.877059741209821,18.6535779003788,3.3955080509185738
52500,36.5330752049928,-114.402096907394,United States,Nevada,Clark,-8,6.90335996704102,23.3548922938913,25.0067532368147,3.3831195831298775
52501,36.5519436696209,-114.268578788122,United States,Nevada,Clark,-8,0.0243,0.0812501355171203,28.7346752981726,3.3436269760131814
52506,36.6442379342287,-113.599896179908,United States,Arizona,Mohave,-7,4.31100005493164,15.0334459074635,38.1734350468801,3.487229347229013
52507,36.6622865143474,-113.465944572296,United States,Arizona,Mohave,-7,3.07616410217285,10.8076771161981,33.5968700937601,3.513361692428597
52508,36.6801981190274,-113.331922382551,United States,Arizona,Mohave,-7,13.4824322021484,46.5201391989479,27.4155584157183,3.4504263401031605
52509,36.6979726560065,-113.197830091033,United States,Arizona,Mohave,-7,18.9834495117188,62.1038955249351,22.766441533264,3.2714757919311412
52510,36.7156100335777,-113.063668179729,United States,Arizona,Mohave,-7,105.286426171875,324.074990686653,17.2188766056529,3.078032016754147
52511,36.7331101605931,-112.929437132241,United States,Arizona,Mohave,-7,46.3230021972656,133.825626412087,11.856610383316,2.888967037200939
52512,36.7504729464671,-112.795137433778,United States,Arizona,Mohave,-7,24.6452763427734,67.6437948543736,6.56735064736294,2.74469614028931
52513,36.7676983011806,-112.660769571148,United States,Arizona,Mohave,-7,12.5153285888672,33.752722580798,4.78279220613579,2.6969106197357187
52514,36.7847861352844,-112.526334032749,United States,Arizona,Coconino,-7,0.492443996429443,1.28934437624764,6.8938181771802,2.618255853652947
52515,36.801736359903,-112.39183130856,United States,Arizona,Coconino,-7,8.23042760009766,21.0351558211281,11.5696168696999,2.555779218673706
52516,36.818548886738,-112.257261890132,United States,Arizona,Coconino,-7,3.79555202636719,9.49546614733884,17.2283766184074,2.5017352104186985
52540,37.180521099397,-109.008892264997,United States,Colorado,Montezuma,-7,11.0753914306641,26.2291308567873,4.37007142674936,2.3682351112365656
52541,37.19386424537,-108.872819647029,United States,Colorado,Montezuma,-7,48.8825586914062,116.109397997232,7.70007142674937,2.375272512435905
52542,37.2070676118777,-108.736693635226,United States,Colorado,Montezuma,-7,69.371469140625,170.5576233079,3.47911688245432,2.4586133956909215
52543,37.2201311275108,-108.600514759852,United States,Colorado,Montezuma,-7,27.6389916503906,68.5693451078386,7.65109739779378,2.480891704559329
52544,37.2330547215309,-108.464283552456,United States,Colorado,Montezuma,-7,3.55626930541992,8.67704209663289,24.3277792078591,2.4399282932281516
52545,37.2458383238738,-108.328000545858,United States,Colorado,Montezuma,-7,12.5723786132812,33.1687076027119,13.4521233688382,2.6382205486297687
52546,37.258481865152,-108.191666274143,United States,Colorado,La Plata,-7,30.8565999755859,89.9875751440929,10.9166818100654,2.916315317153935
52547,37.2709852766579,-108.055281272644,United States,Colorado,La Plata,-7,42.9233831542969,140.431343829574,0.757279220613579,3.271674633026123
52548,37.2833484903667,-107.918846077933,United States,Colorado,La Plata,-7,16.1883265869141,60.3505203059729,2.96735064736294,3.728027105331411
52549,37.2955714389395,-107.78236122781,United States,Colorado,La Plata,-7,20.9541779296875,88.9853340700379,7.0738181771802,4.246663093566896
52550,37.3076540557259,-107.645827261287,United States,Colorado,La Plata,-7,17.3542697753906,77.9575331602668,3.37102597104441,4.492124080657965
52551,37.3195962747669,-107.509244718582,United States,Colorado,La Plata,-7,12.9003930175781,59.6467062860444,5.78558441227157,4.62363481521607
52552,37.331398030798,-107.372614141102,United States,Colorado,Archuleta,-7,0.400428022384644,1.86938789041369,10.3021233688382,4.668474197387688
52553,37.3430592592517,-107.235936071435,United States,Colorado,Archuleta,-7,11.1142075561523,52.2622064966864,16.1995454429505,4.7022881507873695
52554,37.3545798962606,-107.099211053335,United States,Colorado,Archuleta,-7,26.126803125,123.492098252933,7.69742207411231,4.726644039154063
52555,37.3659598786598,-106.96243963171,United States,Colorado,Archuleta,-7,3.97540821533203,18.9474733681671,15.8150584284727,4.76617050170899
52556,37.3771991439899,-106.825622352613,United States,Colorado,Mineral,-7,0.382607985305786,1.82779294548891,27.5918116652874,4.777194976806641
52559,37.410072023609,-106.414900847884,United States,Colorado,Conejos,-7,0.139680010986328,0.617589136328871,36.9630519165799,4.421456813812258
52560,37.4207478102706,-106.277905621834,United States,Colorado,Conejos,-7,2.19595479125977,8.40121093873016,24.6866818100654,3.8257668018341
52561,37.4312825782407,-106.140867285277,United States,Colorado,Rio Grande,-7,30.3650213378906,104.840104355767,11.6909545442951,3.452660322189322
52562,37.4416762693481,-106.003786390861,United States,Colorado,Alamosa,-7,34.8892114746094,98.003579290403,0,2.808993816375731
52563,37.4519288261454,-105.866663492287,United States,Colorado,Alamosa,-7,37.2990287109375,102.676169963803,2.87735064736294,2.7527840137481765
52564,37.4620401919113,-105.729499144299,United States,Colorado,Alamosa,-7,57.9259001953125,181.663448877984,14.8510973977938,3.1361351013183674
52565,37.4720103106533,-105.592293902674,United States,Colorado,Costilla,-7,67.2521247070312,228.303581072519,26.5947727214753,3.394741535186767
52566,37.4818391271099,-105.455048324201,United States,Colorado,Costilla,-7,13.3083088989258,46.9537555494358,34.9744610179245,3.528153419494624
52567,37.4915265867535,-105.317762966675,United States,Colorado,Costilla,-7,12.2208038085937,47.3595161579847,22.3797597231986,3.8753192424774356
52568,37.5010726357922,-105.180438388883,United States,Colorado,Huerfano,-7,3.6378089263916,14.9171203725938,8.3157272657703,4.100578308105458
52569,37.5104772211725,-105.043075150588,United States,Colorado,Huerfano,-7,69.1958478515625,290.52913850475,6.57749350086167,4.198649883270266
52570,37.5197402905814,-104.905673812517,United States,Colorado,Huerfano,-7,83.5596791015625,330.428639332958,1.73823376490863,3.9544029235839813
52571,37.5288617924491,-104.76823493635,United States,Colorado,Huerfano,-7,80.432208984375,300.606824510086,5.51293505963451,3.737393617630007
52572,37.5378416759507,-104.630759084704,United States,Colorado,Huerfano,-7,117.540990527344,377.250339997019,5.09911688245431,3.2095215320587065
52573,37.5466798910089,-104.493246821123,United States,Colorado,Las Animas,-7,114.340897265625,307.163934341159,9.84837661840736,2.6863873004913312
52574,37.5553763882961,-104.355698710059,United States,Colorado,Las Animas,-7,58.83048984375,156.350991236987,18.8196882964492,2.6576523780822696
52575,37.5639311192364,-104.218115316866,United States,Colorado,Las Animas,-7,103.300130566406,278.710717453169,9.88300648638388,2.698067426681529
52576,37.5723440360079,-104.080497207778,United States,Colorado,Las Animas,-7,90.0050009765625,234.726415362851,11.975941546018401,2.6079263687133816
52577,37.5806150915445,-103.942844949905,United States,Colorado,Las Animas,-7,44.7111021972656,112.56924667431,23.6051298552221,2.517702341079715
52578,37.5887442395387,-103.80515911121,United States,Colorado,Las Animas,-7,2.78924419555664,6.83912807505136,34.5670389438122,2.451964616775513
52579,37.5967314344429,-103.667440260504,United States,Colorado,Otero,-7,0.165023997116089,0.388105673278919,32.7802857069975,2.3518135547637917
52580,37.6045766314716,-103.529688967425,United States,Colorado,Las Animas,-7,0.433511972808838,1.01345231182998,34.3832921933813,2.3377723693847625
52731,37.1513749279818,-82.6988794294907,Unknown,Unknown,Unknown,-5,2.84759099121094,6.85739082114158,11.6957986925197,2.408137559890745
52732,37.1375920992701,-82.5629783946092,Unknown,Unknown,Unknown,-5,11.7061561889648,30.9168129099558,10.9513116780419,2.6410729885101456
52733,37.1236697944644,-82.4271329396262,Unknown,Unknown,Unknown,-5,8.69218989257812,25.255368551914,2.82462986797652,2.9055242538452193
52734,37.1096080883794,-82.2913435880131,Unknown,Unknown,Unknown,-5,9.92269775390625,28.1327269207116,4.90102597104441,2.8351893424987815
52735,37.0954070564821,-82.1556108618885,Unknown,Unknown,Unknown,-5,6.07032015380859,15.0465020951698,1.70095454429505,2.478699922561654
52737,37.0665873203571,-81.8843173677476,United States,Virginia,Tazewell,-5,3.32108083190918,7.9705673918543,9.97940258945177,2.3999919891357426
52738,37.0519687702932,-81.7487576371049,United States,Virginia,Tazewell,-5,2.9692440032959,7.07068968833619,3.89558441227157,2.381309747695922
52739,37.0372112027379,-81.6132566066767,United States,Virginia,Tazewell,-5,0.085391998386383,0.202662179916715,2.28462986797652,2.373315811157225
52831,35.3484991505521,-120.810565039237,United States,California,San Luis Obispo,-8,10.211094140625,33.5455485489548,0.561837661840736,3.28520607948303
52832,35.3738952976126,-120.681348066344,United States,California,San Luis Obispo,-8,12.7330734375,43.187363604831,0.869116882454314,3.391746997833256
52833,35.3991606083143,-120.552036107293,United States,California,San Luis Obispo,-8,36.9149036132813,127.902560019363,5.16198051533946,3.4647946357726918
52834,35.4242945147396,-120.422631854361,United States,California,San Luis Obispo,-8,27.1985581054688,91.4828267829615,6.97367532368147,3.363517522811884
52835,35.4492971439018,-120.293134450619,United States,California,San Luis Obispo,-8,61.8460114746094,188.357088039818,8.9638181771802,3.0455818176269482
52836,35.4741683804308,-120.163544279261,United States,California,San Luis Obispo,-8,61.5870290039062,172.747009850864,11.5274935008617,2.804925203323372
52837,35.4989081092965,-120.033861725417,United States,California,Kern,-8,64.6177579101562,167.373822095593,15.2430779131332,2.590214014053345
52838,35.5235162158131,-119.904087176149,United States,California,Kern,-8,11.4505197143555,27.1451123776098,18.0070389438122,2.3706445693969687
52866,36.1586505676613,-116.234681081567,United States,California,Inyo,-8,0.0045359995365142,0.0180919915004464,138.582019382625,3.988534688949646
52867,36.1793934343219,-116.1024155682,Unknown,Unknown,Unknown,-8,0.0716040012359619,0.285066775362567,1.10183766184074,3.9811570644378604
52868,36.2000014186903,-115.970070547727,Unknown,Unknown,Unknown,-8,1.19264392089844,4.76853434593484,0.307279220613579,3.9982883930206237
52869,36.2204744188018,-115.837646464779,United States,Nevada,Clark,-8,2.04055198516846,8.2185637653489,9.06131167804187,4.027617931365962
52872,36.2810825011024,-115.439904313841,United States,Nevada,Clark,-8,0.0063000001072883,0.0237599344008298,12.1468960903135,3.771418094635042
52873,36.3010145541062,-115.307168462515,United States,Nevada,Clark,-8,0.232919989013672,0.870922565808299,1.28823376490863,3.7391490936279297
52874,36.3208111202394,-115.174355798219,United States,Nevada,Clark,-8,0.0081,0.0297085229873657,2.10462986797652,3.667718887329099
52875,36.3404721004488,-115.041466776073,United States,Nevada,Clark,-8,0.0555479985237121,0.200274493545334,6.95028570699746,3.6054313182830815
52876,36.3599973961802,-114.908501852925,United States,Nevada,Clark,-8,4.74804014282227,16.8287564000827,1.58007142674937,3.5443584918975777
52878,36.3986405425108,-114.642346139577,United States,Nevada,Clark,-8,0.0081,0.0276712444782257,19.169090885901,3.416203022003173
52879,36.4177581985315,-114.509156271622,United States,Nevada,Clark,-8,0.0081,0.0276712444782257,28.9460129727678,3.416203022003173
52882,36.4742943413496,-114.109144191683,United States,Nevada,Clark,-7,9.720000386238e-4,0.0032710554497661,45.1318570954835,3.3652832508087167
52883,36.4928671289486,-113.975660896447,United States,Nevada,Clark,-7,0.013607999575138,0.0457947762916242,64.7194220230945,3.3652834892273127
52886,36.5477663898271,-113.574779790048,United States,Arizona,Mohave,-7,6.96265202636719,24.3805254456936,50.1754155622195,3.501614809036249
52887,36.5657927983103,-113.441010593239,United States,Arizona,Mohave,-7,23.6208240966797,83.2057954823066,44.0752467121675,3.5225610733032195
52888,36.5836823799914,-113.307171109296,United States,Arizona,Mohave,-7,20.6809215820313,71.9988762297346,39.8227662095825,3.481415271759026
52889,36.6014350431527,-113.173261816779,United States,Arizona,Mohave,-7,12.0448077758789,39.7029573483275,34.0702597104441,3.2962715625762993
52890,36.6190506966287,-113.039283195861,United States,Arizona,Mohave,-7,42.6633842285156,130.992078298725,28.7388766056529,3.0703630447387655
52891,36.63652924981,-112.905235728323,United States,Arizona,Mohave,-7,18.6802571777344,54.9335989169362,22.9080649148566,2.9407303333282435
52892,36.6538706126465,-112.771119897538,United States,Arizona,Mohave,-7,8.69288400878906,24.4782576064637,18.6593311627024,2.8158960342407218
52893,36.6710746956518,-112.636936188472,United States,Arizona,Coconino,-7,1.09526396484375,2.95510177205109,17.2283766184074,2.698072671890254
52895,36.7050706670602,-112.36836708323,United States,Arizona,Coconino,-7,0.376091994094849,0.963006560231214,23.3968960903134,2.5605611801147443
52896,36.7218623793394,-112.233982664842,United States,Arizona,Coconino,-7,0.0103679997682571,0.0247613197590413,31.3318830920368,2.3882446289062536
52921,37.0967085335721,-108.854250810985,United States,Colorado,Montezuma,-7,5.03361903076172,11.8130644038453,5.18646752981726,2.3468332290649476
52922,37.1098952340625,-108.718316393838,United States,Colorado,Montezuma,-7,85.5591688476563,203.076879243623,0.27,2.3735256195068315
52923,37.1229422494492,-108.582329338863,United States,Colorado,Montezuma,-7,21.1845612304688,50.1451667698459,5.43462986797652,2.3670618534088104
52924,37.1358495094199,-108.446290175454,United States,Colorado,Montezuma,-7,21.0597112792969,49.4512659542907,15.2313831047912,2.3481454849243155
52925,37.1486169443322,-108.310199434271,United States,Colorado,La Plata,-7,82.010190234375,205.076762457129,27.8159415460184,2.500625371932987
52926,37.1612444852169,-108.174057647224,United States,Colorado,La Plata,-7,73.058804296875,209.392973389575,15.1248441482246,2.8660881519317654
52927,37.1737320637806,-108.037865347465,United States,Colorado,La Plata,-7,55.5774499511719,190.00445562055,2.33735064736294,3.4187328815460267
52928,37.1860796124088,-107.901623069378,United States,Colorado,La Plata,-7,37.3964106445313,149.950592252851,8.66933116270241,4.00975894927978
52929,37.1982870641691,-107.765331348561,United States,Colorado,La Plata,-7,36.2160531738281,164.277753230588,2.03911688245431,4.53604793548583
52930,37.2103543528133,-107.628990721823,United States,Colorado,La Plata,-7,35.3509075195313,170.339917032489,1.03367532368147,4.818544387817387
52931,37.2222814127811,-107.492601727164,United States,Colorado,La Plata,-7,12.9401366088867,61.3746857698974,3.70918830920368,4.742970466613779
52932,37.2340681792023,-107.356164903769,United States,Colorado,Archuleta,-7,4.0557959197998,19.034785635645,0.344558441227157,4.693230628967295
52933,37.2457145878999,-107.219680791991,United States,Colorado,Archuleta,-7,10.4735877319336,49.6895064988491,0.307279220613579,4.744267940521236
52934,37.2572205753926,-107.083149933345,United States,Colorado,Archuleta,-7,18.3054601318359,87.1183176297608,3.50095454429505,4.759143829345714
52935,37.2685860788978,-106.946572870492,United States,Colorado,Archuleta,-7,2.90727905273438,13.9913095535565,9.01653895656662,4.812510013580316
52936,37.2798110363344,-106.809950147225,United States,Colorado,Archuleta,-7,0.973539019775391,4.69812636350322,22.1768246635641,4.825822353363035
52940,37.3233041884626,-106.263013564951,United States,Colorado,Conejos,-7,15.7666776855469,60.8876160967983,24.5413116780419,3.8617911338806112
52941,37.3338255090679,-106.126170735394,United States,Colorado,Conejos,-7,80.6029813476562,283.03791677074,12.8721947955876,3.511506795883181
52942,37.3442059259924,-105.989285531331,United States,Colorado,Conejos,-7,28.2250076660156,83.3089212786085,5.51823376490863,2.95159959793091
52943,37.3544453821374,-105.852358504153,United States,Colorado,Conejos,-7,41.2814997070313,122.476639217214,13.659259735953,2.966865062713627
52944,37.3645438211261,-105.715390206287,United States,Colorado,Costilla,-7,58.5689049316406,191.396276551578,22.598136341606,3.267882108688364
52945,37.3745011873062,-105.57838119118,United States,Colorado,Costilla,-7,68.74463671875,239.585885542324,31.1955584157183,3.485157489776614
52946,37.3843174257524,-105.441332013291,United States,Colorado,Costilla,-7,50.0023995117188,185.022900262886,41.3602597104442,3.7002804279327264
52947,37.3939924822685,-105.304243228074,United States,Colorado,Costilla,-7,21.4801004882813,83.6675977109691,38.4019545187862,3.8951213359832684
52948,37.4035263033897,-105.167115391968,United States,Colorado,Huerfano,-7,0.402444030761719,1.69557243005047,18.9868960903134,4.213188171386726
52949,37.4129188363855,-105.029949062383,United States,Colorado,Huerfano,-7,18.0804062988281,74.0994029533624,11.6995454429505,4.098326206207282
52950,37.4221700292615,-104.892744797684,United States,Colorado,Huerfano,-7,29.6868599121094,121.880004480968,16.0221947955876,4.10552024841309
52951,37.4312798307618,-104.755503157183,United States,Colorado,Huerfano,-7,64.1210633789062,276.939316442332,13.3530779131333,4.31900691986085
52952,37.4402481903712,-104.618224701123,United States,Colorado,Las Animas,-7,90.721676953125,308.408266222828,1.64183766184074,3.3994991779327397
52953,37.4490750583176,-104.480909990666,United States,Colorado,Las Animas,-7,85.32521015625,224.179483551944,0.254558441227157,2.6273534297943133
52954,37.4577603855741,-104.343559587876,United States,Colorado,Las Animas,-7,95.7907265625,234.984045371985,12.9866818100654,2.4530980587005606
52955,37.4663041238611,-104.206174055713,United States,Colorado,Las Animas,-7,89.8195552734375,231.000694159694,0.344558441227157,2.5718307495117188
53111,37.0542727744529,-82.7180500863231,Unknown,Unknown,Unknown,-5,13.726620703125,34.8855499647397,10.3974220741123,2.5414521694183376
53112,37.0405072948995,-82.5823396866864,Unknown,Unknown,Unknown,-5,14.8100312988281,40.9756096338492,11.6148441482246,2.766746997833256
53113,37.0266025027701,-82.4466846302555,Unknown,Unknown,Unknown,-5,12.2784747802734,35.7915690888703,10.4474935008617,2.914984941482556
53114,37.0125584724306,-82.3110854384039,Unknown,Unknown,Unknown,-5,7.71257735595703,20.6873329351593,3.29646752981726,2.6822853088378875
